Timestamp,Load_kW,ESS_Supply_kW,HFS_Supply_kW,Grid_Supply_kW,Grid_Price_$_per_kWh,ESS_SOC_%,HFS_SOF_%,Grid_Energy_kWh,Grid_Cost_$,Status
2025-03-16 18:30:00,22.16736083304083,0,0,6.783182381141316,0.3,100.0,50.0,3.391591190570658,1.0174773571711972,"[2025-03-16 18:30:00] Normal: RES covers 15.38 kW + 0.00 kW charging ESS, Grid 6.78 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-16 19:00:00,22.33770278511591,0,0,0.4936432286836272,0.3,100.0,50.0,0.2468216143418136,0.07404648430254408,"[2025-03-16 19:00:00] Normal: RES covers 21.84 kW + 0.00 kW charging ESS, Grid 0.49 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-16 19:30:00,22.5238591285188,0,0,9.995060727240785,0.3,100.0,50.0,4.997530363620393,1.4992591090861178,"[2025-03-16 19:30:00] Normal: RES covers 12.53 kW + 0.00 kW charging ESS, Grid 10.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-16 20:00:00,16.06835227450479,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-16 20:00:00] Normal: RES covers 16.07 kW + 1.24 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-16 20:30:00,16.090354991512008,0,0,2.1888296952210524,0.2,100.0,50.0,1.0944148476105262,0.21888296952210526,"[2025-03-16 20:30:00] Normal: RES covers 13.90 kW + 0.00 kW charging ESS, Grid 2.19 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-16 21:00:00,15.925335192697094,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-16 21:00:00] Normal: RES covers 15.93 kW + 6.86 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-16 21:30:00,16.039181679889715,0,0,1.5972483761864158,0.2,100.0,50.0,0.7986241880932079,0.1597248376186416,"[2025-03-16 21:30:00] Normal: RES covers 14.44 kW + 0.00 kW charging ESS, Grid 1.60 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-16 22:00:00,14.678932157202402,0,0,0.0,0.15,100.0,50.0,0.0,0.0,"[2025-03-16 22:00:00] Normal: RES covers 14.68 kW + 9.92 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-16 22:30:00,13.841152234910233,0,0,0.6098884653411414,0.15,100.0,50.0,0.3049442326705707,0.0457416349005856,"[2025-03-16 22:30:00] Normal: RES covers 13.23 kW + 0.00 kW charging ESS, Grid 0.61 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-16 23:00:00,15.025678820274145,0,0,1.8549755274850401,0.15,100.0,50.0,0.9274877637425201,0.139123164561378,"[2025-03-16 23:00:00] Normal: RES covers 13.17 kW + 0.00 kW charging ESS, Grid 1.85 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-16 23:30:00,15.349030027901723,0,0,3.2500700535427924,0.15,100.0,50.0,1.6250350267713962,0.2437552540157094,"[2025-03-16 23:30:00] Normal: RES covers 12.10 kW + 0.00 kW charging ESS, Grid 3.25 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-17 00:00:00,14.603537812079285,0,0,7.032457074142754,0.15,100.0,50.1,3.516228537071377,0.5274342805607065,"[2025-03-17 00:00:00] Charging HFC (50.1%): 70% RES to H2, 30% RES to load (7.57 kW), Grid 7.03 kW."
2025-03-17 00:30:00,14.840372988348681,0,0,8.769324176534564,0.15,100.0,50.2,4.384662088267282,0.6576993132400922,"[2025-03-17 00:30:00] Charging HFC (50.2%): 70% RES to H2, 30% RES to load (6.07 kW), Grid 8.77 kW."
2025-03-17 01:00:00,14.44883804992213,0,0,8.162229558226676,0.15,100.0,50.3,4.081114779113338,0.6121672168670006,"[2025-03-17 01:00:00] Charging HFC (50.3%): 70% RES to H2, 30% RES to load (6.29 kW), Grid 8.16 kW."
2025-03-17 01:30:00,14.583041651286337,0,0,10.607852947255482,0.15,100.0,50.3,5.303926473627741,0.7955889710441612,"[2025-03-17 01:30:00] Charging HFC (50.3%): 70% RES to H2, 30% RES to load (3.98 kW), Grid 10.61 kW."
2025-03-17 02:00:00,13.918057049119803,0,0,7.318941304369317,0.15,100.0,50.4,3.6594706521846585,0.5489205978276988,"[2025-03-17 02:00:00] Charging HFC (50.4%): 70% RES to H2, 30% RES to load (6.60 kW), Grid 7.32 kW."
2025-03-17 02:30:00,14.08565957207501,0,0,8.82391032060342,0.15,100.0,50.5,4.41195516030171,0.6617932740452566,"[2025-03-17 02:30:00] Charging HFC (50.5%): 70% RES to H2, 30% RES to load (5.26 kW), Grid 8.82 kW."
2025-03-17 03:00:00,14.253953571947854,0,0,8.935381826831664,0.15,100.0,50.5,4.467690913415832,0.6701536370123747,"[2025-03-17 03:00:00] Charging HFC (50.5%): 70% RES to H2, 30% RES to load (5.32 kW), Grid 8.94 kW."
2025-03-17 03:30:00,15.242361114576838,0,0,8.545302929645755,0.15,100.0,50.6,4.272651464822878,0.6408977197234317,"[2025-03-17 03:30:00] Charging HFC (50.6%): 70% RES to H2, 30% RES to load (6.70 kW), Grid 8.55 kW."
2025-03-17 04:00:00,14.750126124995237,0,0,11.965351174592701,0.15,100.0,50.6,5.982675587296351,0.8974013380944525,"[2025-03-17 04:00:00] Charging HFC (50.6%): 70% RES to H2, 30% RES to load (2.78 kW), Grid 11.97 kW."
2025-03-17 04:30:00,15.283013174169877,0,0,10.07855091338547,0.15,100.0,50.7,5.039275456692735,0.7558913185039102,"[2025-03-17 04:30:00] Charging HFC (50.7%): 70% RES to H2, 30% RES to load (5.20 kW), Grid 10.08 kW."
2025-03-17 05:00:00,15.114234196949457,0,0,9.179232822200348,0.15,100.0,50.8,4.589616411100174,0.6884424616650261,"[2025-03-17 05:00:00] Charging HFC (50.8%): 70% RES to H2, 30% RES to load (5.94 kW), Grid 9.18 kW."
2025-03-17 05:30:00,14.389021863858336,0,0,10.39123084873454,0.15,100.0,50.8,5.19561542436727,0.7793423136550905,"[2025-03-17 05:30:00] Charging HFC (50.8%): 70% RES to H2, 30% RES to load (4.00 kW), Grid 10.39 kW."
2025-03-17 06:00:00,24.609793899446117,0,0,5.475046032916719,0.15,100.0,51.1,2.7375230164583595,0.4106284524687539,"[2025-03-17 06:00:00] Charging HFC (51.1%): 70% RES to H2, 30% RES to load (19.13 kW), Grid 5.48 kW."
2025-03-17 06:30:00,22.65177155731398,0,0,13.059238969493892,0.15,100.0,51.2,6.529619484746946,0.9794429227120418,"[2025-03-17 06:30:00] Charging HFC (51.2%): 70% RES to H2, 30% RES to load (9.59 kW), Grid 13.06 kW."
2025-03-17 07:00:00,24.66369963526138,0,0,6.2332596055914955,0.2,100.0,51.4,3.1166298027957478,0.6233259605591496,"[2025-03-17 07:00:00] Charging HFC (51.4%): 70% RES to H2, 30% RES to load (18.43 kW), Grid 6.23 kW."
2025-03-17 07:30:00,24.47500472075911,0,0,2.454928032304089,0.2,100.0,51.7,1.2274640161520445,0.2454928032304089,"[2025-03-17 07:30:00] Charging HFC (51.7%): 70% RES to H2, 30% RES to load (22.02 kW), Grid 2.45 kW."
2025-03-17 08:00:00,29.347315257927463,0,0,13.049563026233052,0.2,100.0,51.9,6.524781513116526,1.3049563026233053,"[2025-03-17 08:00:00] Charging HFC (51.9%): 70% RES to H2, 30% RES to load (16.30 kW), Grid 13.05 kW."
2025-03-17 08:30:00,29.146956136159123,0,0,16.773802097473084,0.2,100.0,52.1,8.386901048736542,1.6773802097473085,"[2025-03-17 08:30:00] Charging HFC (52.1%): 70% RES to H2, 30% RES to load (12.37 kW), Grid 16.77 kW."
2025-03-17 09:00:00,31.627197357033385,0,0,15.771816852010927,0.2,100.0,52.3,7.8859084260054635,1.5771816852010927,"[2025-03-17 09:00:00] Charging HFC (52.3%): 70% RES to H2, 30% RES to load (15.86 kW), Grid 15.77 kW."
2025-03-17 09:30:00,30.781837568031722,0,0,18.084463147131828,0.2,100.0,52.5,9.042231573565914,1.8084463147131828,"[2025-03-17 09:30:00] Charging HFC (52.5%): 70% RES to H2, 30% RES to load (12.70 kW), Grid 18.08 kW."
2025-03-17 10:00:00,32.617886513575385,0,0,15.57470968361395,0.2,100.0,52.7,7.787354841806975,1.557470968361395,"[2025-03-17 10:00:00] Charging HFC (52.7%): 70% RES to H2, 30% RES to load (17.04 kW), Grid 15.57 kW."
2025-03-17 10:30:00,32.09515393206689,0,0,19.698146520378714,0.2,100.0,52.8,9.849073260189357,1.9698146520378714,"[2025-03-17 10:30:00] Charging HFC (52.8%): 70% RES to H2, 30% RES to load (12.40 kW), Grid 19.70 kW."
2025-03-17 11:00:00,30.22752914203403,0,0,12.78112534699202,0.2,100.0,53.1,6.39056267349601,1.2781125346992022,"[2025-03-17 11:00:00] Charging HFC (53.1%): 70% RES to H2, 30% RES to load (17.45 kW), Grid 12.78 kW."
2025-03-17 11:30:00,32.321828592047034,0,0,8.818257027814028,0.2,100.0,53.4,4.409128513907014,0.8818257027814028,"[2025-03-17 11:30:00] Charging HFC (53.4%): 70% RES to H2, 30% RES to load (23.50 kW), Grid 8.82 kW."
2025-03-17 12:00:00,33.73312157331368,0,0,11.52171916823718,0.2,100.0,53.7,5.76085958411859,1.1521719168237181,"[2025-03-17 12:00:00] Charging HFC (53.7%): 70% RES to H2, 30% RES to load (22.21 kW), Grid 11.52 kW."
2025-03-17 12:30:00,32.74543759872727,0,0,18.41102800753025,0.2,100.0,53.8,9.205514003765124,1.841102800753025,"[2025-03-17 12:30:00] Charging HFC (53.8%): 70% RES to H2, 30% RES to load (14.33 kW), Grid 18.41 kW."
2025-03-17 13:00:00,33.0448470056516,0,0,20.235988286745823,0.2,100.0,54.0,10.117994143372911,2.0235988286745825,"[2025-03-17 13:00:00] Charging HFC (54.0%): 70% RES to H2, 30% RES to load (12.81 kW), Grid 20.24 kW."
2025-03-17 13:30:00,31.877628988943393,0,0,19.4701867934557,0.2,100.0,54.2,9.73509339672785,1.94701867934557,"[2025-03-17 13:30:00] Charging HFC (54.2%): 70% RES to H2, 30% RES to load (12.41 kW), Grid 19.47 kW."
2025-03-17 14:00:00,30.857705433734935,0,0,11.79774280007511,0.3,100.0,54.4,5.898871400037555,1.7696614200112664,"[2025-03-17 14:00:00] Charging HFC (54.4%): 70% RES to H2, 30% RES to load (19.06 kW), Grid 11.80 kW."
2025-03-17 14:30:00,32.318505136933425,0,0,15.20503259202351,0.3,100.0,54.6,7.602516296011755,2.2807548888035263,"[2025-03-17 14:30:00] Charging HFC (54.6%): 70% RES to H2, 30% RES to load (17.11 kW), Grid 15.21 kW."
2025-03-17 15:00:00,31.013745755212852,0,0,7.254601973950795,0.3,100.0,54.9,3.6273009869753974,1.088190296092619,"[2025-03-17 15:00:00] Charging HFC (54.9%): 70% RES to H2, 30% RES to load (23.76 kW), Grid 7.25 kW."
2025-03-17 15:30:00,32.337992618125014,0,0,7.238413109813116,0.3,100.0,55.3,3.619206554906558,1.0857619664719673,"[2025-03-17 15:30:00] Charging HFC (55.3%): 70% RES to H2, 30% RES to load (25.10 kW), Grid 7.24 kW."
2025-03-17 16:00:00,30.7550479366136,0,0,13.676653998836262,0.3,100.0,55.5,6.838326999418131,2.051498099825439,"[2025-03-17 16:00:00] Charging HFC (55.5%): 70% RES to H2, 30% RES to load (17.08 kW), Grid 13.68 kW."
2025-03-17 16:30:00,30.569710599681514,0,0,16.10874111708082,0.3,100.0,55.7,8.05437055854041,2.416311167562123,"[2025-03-17 16:30:00] Charging HFC (55.7%): 70% RES to H2, 30% RES to load (14.46 kW), Grid 16.11 kW."
2025-03-17 17:00:00,29.42000162309079,0,0,10.838752478909637,0.3,100.0,55.9,5.419376239454818,1.6258128718364455,"[2025-03-17 17:00:00] Charging HFC (55.9%): 70% RES to H2, 30% RES to load (18.58 kW), Grid 10.84 kW."
2025-03-17 17:30:00,29.190835821280054,0,0,13.884208026242897,0.3,100.0,56.1,6.942104013121448,2.0826312039364345,"[2025-03-17 17:30:00] Charging HFC (56.1%): 70% RES to H2, 30% RES to load (15.31 kW), Grid 13.88 kW."
2025-03-17 18:00:00,30.496751130911555,0,0,20.175489127145624,0.3,100.0,56.2,10.087744563572812,3.0263233690718434,"[2025-03-17 18:00:00] Charging HFC (56.2%): 70% RES to H2, 30% RES to load (10.32 kW), Grid 20.18 kW."
2025-03-17 18:30:00,30.346681176221722,0,0,14.40345443381806,0.3,100.0,56.4,7.20172721690903,2.160518165072709,"[2025-03-17 18:30:00] Charging HFC (56.4%): 70% RES to H2, 30% RES to load (15.94 kW), Grid 14.40 kW."
2025-03-17 19:00:00,30.177799772659323,0,0,11.310030432001433,0.3,100.0,56.7,5.6550152160007165,1.6965045648002148,"[2025-03-17 19:00:00] Charging HFC (56.7%): 70% RES to H2, 30% RES to load (18.87 kW), Grid 11.31 kW."
2025-03-17 19:30:00,30.392738727486893,0,0,7.014051226118848,0.3,100.0,57.0,3.507025613059424,1.0521076839178272,"[2025-03-17 19:30:00] Charging HFC (57.0%): 70% RES to H2, 30% RES to load (23.38 kW), Grid 7.01 kW."
2025-03-17 20:00:00,22.849676738468006,0,0,9.623330690606387,0.2,100.0,57.1,4.811665345303194,0.9623330690606388,"[2025-03-17 20:00:00] Charging HFC (57.1%): 70% RES to H2, 30% RES to load (13.23 kW), Grid 9.62 kW."
2025-03-17 20:30:00,21.701900209325036,0,0,4.882352598805802,0.2,100.0,57.4,2.441176299402901,0.48823525988058025,"[2025-03-17 20:30:00] Charging HFC (57.4%): 70% RES to H2, 30% RES to load (16.82 kW), Grid 4.88 kW."
2025-03-17 21:00:00,22.6410934547848,0,0,10.996826674930132,0.2,100.0,57.5,5.498413337465066,1.0996826674930131,"[2025-03-17 21:00:00] Charging HFC (57.5%): 70% RES to H2, 30% RES to load (11.64 kW), Grid 11.00 kW."
2025-03-17 21:30:00,23.107779106148133,0,0,3.5478115538031147,0.2,100.0,57.8,1.7739057769015574,0.3547811553803115,"[2025-03-17 21:30:00] Charging HFC (57.8%): 70% RES to H2, 30% RES to load (19.56 kW), Grid 3.55 kW."
2025-03-17 22:00:00,21.795640002472734,0,0,5.039431296273765,0.15,100.0,58.0,2.5197156481368825,0.37795734722053237,"[2025-03-17 22:00:00] Charging HFC (58.0%): 70% RES to H2, 30% RES to load (16.76 kW), Grid 5.04 kW."
2025-03-17 22:30:00,21.808361923413052,0,0,7.373038154662433,0.15,100.0,58.2,3.6865190773312166,0.5529778615996824,"[2025-03-17 22:30:00] Charging HFC (58.2%): 70% RES to H2, 30% RES to load (14.44 kW), Grid 7.37 kW."
2025-03-17 23:00:00,22.212022348453097,0,0,5.0651139711673565,0.15,100.0,58.4,2.5325569855836783,0.37988354783755174,"[2025-03-17 23:00:00] Charging HFC (58.4%): 70% RES to H2, 30% RES to load (17.15 kW), Grid 5.07 kW."
2025-03-17 23:30:00,23.228148728961997,0,0,13.426518208650059,0.15,100.0,58.5,6.713259104325029,1.0069888656487544,"[2025-03-17 23:30:00] Charging HFC (58.5%): 70% RES to H2, 30% RES to load (9.80 kW), Grid 13.43 kW."
2025-03-18 00:00:00,23.254743993995625,0,0,6.268749365586732,0.15,100.0,58.7,3.134374682793366,0.4701562024190049,"[2025-03-18 00:00:00] Charging HFC (58.7%): 70% RES to H2, 30% RES to load (16.99 kW), Grid 6.27 kW."
2025-03-18 00:30:00,22.06004208276891,0,0,7.336201928542291,0.15,100.0,58.9,3.6681009642711455,0.5502151446406718,"[2025-03-18 00:30:00] Charging HFC (58.9%): 70% RES to H2, 30% RES to load (14.72 kW), Grid 7.34 kW."
2025-03-18 01:00:00,22.052443145570116,0,0,7.545940019493436,0.15,100.0,59.1,3.772970009746718,0.5659455014620077,"[2025-03-18 01:00:00] Charging HFC (59.1%): 70% RES to H2, 30% RES to load (14.51 kW), Grid 7.55 kW."
2025-03-18 01:30:00,22.665809073002514,0,0,9.159080958553714,0.15,100.0,59.3,4.579540479276857,0.6869310718915286,"[2025-03-18 01:30:00] Charging HFC (59.3%): 70% RES to H2, 30% RES to load (13.51 kW), Grid 9.16 kW."
2025-03-18 02:00:00,24.333684164253892,0,0,9.162518581099347,0.15,100.0,59.5,4.581259290549673,0.6871888935824509,"[2025-03-18 02:00:00] Charging HFC (59.5%): 70% RES to H2, 30% RES to load (15.17 kW), Grid 9.16 kW."
2025-03-18 02:30:00,22.55717143221643,0,0,6.338918668294973,0.15,100.0,59.7,3.1694593341474864,0.47541890012212296,"[2025-03-18 02:30:00] Charging HFC (59.7%): 70% RES to H2, 30% RES to load (16.22 kW), Grid 6.34 kW."
2025-03-18 03:00:00,23.61585525315956,0,0,3.834427301628345,0.15,100.0,59.9,1.9172136508141726,0.28758204762212586,"[2025-03-18 03:00:00] Charging HFC (59.9%): 70% RES to H2, 30% RES to load (19.78 kW), Grid 3.83 kW."
2025-03-18 03:30:00,24.694746426185006,0,0,7.7829896382781385,0.15,100.0,60.1,3.8914948191390693,0.5837242228708603,"[2025-03-18 03:30:00] Charging HFC (60.1%): 70% RES to H2, 30% RES to load (16.91 kW), Grid 7.78 kW."
2025-03-18 04:00:00,23.228174671287277,0,0,8.375794061275192,0.15,100.0,60.3,4.187897030637596,0.6281845545956394,"[2025-03-18 04:00:00] Charging HFC (60.3%): 70% RES to H2, 30% RES to load (14.85 kW), Grid 8.38 kW."
2025-03-18 04:30:00,24.078540399088013,0,0,6.651498735736972,0.15,100.0,60.6,3.325749367868486,0.49886240518027286,"[2025-03-18 04:30:00] Charging HFC (60.6%): 70% RES to H2, 30% RES to load (17.43 kW), Grid 6.65 kW."
2025-03-18 05:00:00,24.153221510485878,0,0,14.062042388031307,0.15,100.0,60.7,7.031021194015653,1.054653179102348,"[2025-03-18 05:00:00] Charging HFC (60.7%): 70% RES to H2, 30% RES to load (10.09 kW), Grid 14.06 kW."
2025-03-18 05:30:00,23.805492183534152,0,0,3.3145528805498756,0.15,100.0,60.9,1.6572764402749378,0.24859146604124066,"[2025-03-18 05:30:00] Charging HFC (60.9%): 70% RES to H2, 30% RES to load (20.49 kW), Grid 3.31 kW."
2025-03-18 06:00:00,24.463378927127042,0,0,8.376883018760179,0.15,100.0,61.2,4.188441509380089,0.6282662264070134,"[2025-03-18 06:00:00] Charging HFC (61.2%): 70% RES to H2, 30% RES to load (16.09 kW), Grid 8.38 kW."
2025-03-18 06:30:00,23.655363518664515,0,0,3.723207108600498,0.15,100.0,61.4,1.861603554300249,0.27924053314503733,"[2025-03-18 06:30:00] Charging HFC (61.4%): 70% RES to H2, 30% RES to load (19.93 kW), Grid 3.72 kW."
2025-03-18 07:00:00,24.72731503987613,0,0,5.386115150208596,0.2,100.0,61.7,2.693057575104298,0.5386115150208596,"[2025-03-18 07:00:00] Charging HFC (61.7%): 70% RES to H2, 30% RES to load (19.34 kW), Grid 5.39 kW."
2025-03-18 07:30:00,24.346775709262936,0,0,6.867982554260891,0.2,100.0,61.9,3.4339912771304455,0.6867982554260892,"[2025-03-18 07:30:00] Charging HFC (61.9%): 70% RES to H2, 30% RES to load (17.48 kW), Grid 6.87 kW."
2025-03-18 08:00:00,31.218398483909496,0,0,14.975134637530797,0.2,100.0,62.1,7.487567318765398,1.4975134637530798,"[2025-03-18 08:00:00] Charging HFC (62.1%): 70% RES to H2, 30% RES to load (16.24 kW), Grid 14.98 kW."
2025-03-18 08:30:00,32.80253234719891,0,0,16.923240918698642,0.2,100.0,62.3,8.461620459349321,1.6923240918698643,"[2025-03-18 08:30:00] Charging HFC (62.3%): 70% RES to H2, 30% RES to load (15.88 kW), Grid 16.92 kW."
2025-03-18 09:00:00,32.175037508474055,0,0,20.57608057403648,0.2,100.0,62.4,10.28804028701824,2.057608057403648,"[2025-03-18 09:00:00] Charging HFC (62.4%): 70% RES to H2, 30% RES to load (11.60 kW), Grid 20.58 kW."
2025-03-18 09:30:00,32.20568767018759,0,0,11.361748266702357,0.2,100.0,62.7,5.680874133351178,1.1361748266702356,"[2025-03-18 09:30:00] Charging HFC (62.7%): 70% RES to H2, 30% RES to load (20.84 kW), Grid 11.36 kW."
2025-03-18 10:00:00,33.710184697899344,0,0,18.334676628316103,0.2,100.0,62.9,9.167338314158052,1.8334676628316104,"[2025-03-18 10:00:00] Charging HFC (62.9%): 70% RES to H2, 30% RES to load (15.38 kW), Grid 18.33 kW."
2025-03-18 10:30:00,32.19513612141262,0,0,14.78373385734988,0.2,100.0,63.1,7.39186692867494,1.478373385734988,"[2025-03-18 10:30:00] Charging HFC (63.1%): 70% RES to H2, 30% RES to load (17.41 kW), Grid 14.78 kW."
2025-03-18 11:00:00,31.37188198877675,0,0,12.737850657907806,0.2,100.0,63.4,6.368925328953903,1.2737850657907808,"[2025-03-18 11:00:00] Charging HFC (63.4%): 70% RES to H2, 30% RES to load (18.63 kW), Grid 12.74 kW."
2025-03-18 11:30:00,31.44355358196843,0,0,15.315679606473562,0.2,100.0,63.6,7.657839803236781,1.5315679606473562,"[2025-03-18 11:30:00] Charging HFC (63.6%): 70% RES to H2, 30% RES to load (16.13 kW), Grid 15.32 kW."
2025-03-18 12:00:00,31.463830721930904,0,0,12.86519077501272,0.2,100.0,63.8,6.43259538750636,1.2865190775012723,"[2025-03-18 12:00:00] Charging HFC (63.8%): 70% RES to H2, 30% RES to load (18.60 kW), Grid 12.87 kW."
2025-03-18 12:30:00,29.938135464551657,0,0,8.74015029781209,0.2,100.0,64.1,4.370075148906045,0.874015029781209,"[2025-03-18 12:30:00] Charging HFC (64.1%): 70% RES to H2, 30% RES to load (21.20 kW), Grid 8.74 kW."
2025-03-18 13:00:00,31.679874997508676,0,0,11.001757270851819,0.2,100.0,64.4,5.500878635425909,1.100175727085182,"[2025-03-18 13:00:00] Charging HFC (64.4%): 70% RES to H2, 30% RES to load (20.68 kW), Grid 11.00 kW."
2025-03-18 13:30:00,31.424133680865967,0,0,17.961611983892176,0.2,100.0,64.5,8.980805991946088,1.7961611983892176,"[2025-03-18 13:30:00] Charging HFC (64.5%): 70% RES to H2, 30% RES to load (13.46 kW), Grid 17.96 kW."
2025-03-18 14:00:00,31.79588289488006,0,0,20.648302914053822,0.3,100.0,64.7,10.324151457026911,3.0972454371080733,"[2025-03-18 14:00:00] Charging HFC (64.7%): 70% RES to H2, 30% RES to load (11.15 kW), Grid 20.65 kW."
2025-03-18 14:30:00,30.99172018663586,0,0,8.923095010758296,0.3,100.0,64.7,4.461547505379148,1.3384642516137444,"[2025-03-18 14:30:00] Charging HFC (64.7%): 70% RES to H2, 30% RES to load (22.07 kW), Grid 8.92 kW."
2025-03-18 15:00:00,32.310706132359805,0,0,17.843283203025006,0.3,100.0,64.9,8.921641601512503,2.6764924804537507,"[2025-03-18 15:00:00] Charging HFC (64.9%): 70% RES to H2, 30% RES to load (14.47 kW), Grid 17.84 kW."
2025-03-18 15:30:00,32.663940475078974,0,0,16.14099838119975,0.3,100.0,64.9,8.070499190599875,2.4211497571799625,"[2025-03-18 15:30:00] Charging HFC (64.9%): 70% RES to H2, 30% RES to load (16.52 kW), Grid 16.14 kW."
2025-03-18 16:00:00,32.635755044089244,0,0,16.618286981108767,0.3,100.0,65.1,8.309143490554384,2.492743047166315,"[2025-03-18 16:00:00] Charging HFC (65.1%): 70% RES to H2, 30% RES to load (16.02 kW), Grid 16.62 kW."
2025-03-18 16:30:00,32.96667638113148,0,0,23.51500815040241,0.3,100.0,65.1,11.757504075201204,3.5272512225603614,"[2025-03-18 16:30:00] Charging HFC (65.1%): 70% RES to H2, 30% RES to load (9.45 kW), Grid 23.52 kW."
2025-03-18 17:00:00,31.105036410656624,0,0,23.852497504063734,0.3,100.0,65.2,11.926248752031867,3.57787462560956,"[2025-03-18 17:00:00] Charging HFC (65.2%): 70% RES to H2, 30% RES to load (7.25 kW), Grid 23.85 kW."
2025-03-18 17:30:00,30.802328143827665,0,0,24.870318357829,0.3,100.0,65.2,12.4351591789145,3.7305477536743497,"[2025-03-18 17:30:00] Charging HFC (65.2%): 70% RES to H2, 30% RES to load (5.93 kW), Grid 24.87 kW."
2025-03-18 18:00:00,31.089864528503373,0,0,27.00868664438929,0.3,100.0,65.2,13.504343322194645,4.051302996658393,"[2025-03-18 18:00:00] Charging HFC (65.2%): 70% RES to H2, 30% RES to load (4.08 kW), Grid 27.01 kW."
2025-03-18 18:30:00,29.747922859669437,0,0,21.58906661291985,0.3,100.0,65.3,10.794533306459925,3.2383599919379775,"[2025-03-18 18:30:00] Charging HFC (65.3%): 70% RES to H2, 30% RES to load (8.16 kW), Grid 21.59 kW."
2025-03-18 19:00:00,29.983979137892103,0,0,23.817169436846743,0.3,100.0,65.4,11.908584718423372,3.5725754155270115,"[2025-03-18 19:00:00] Charging HFC (65.4%): 70% RES to H2, 30% RES to load (6.17 kW), Grid 23.82 kW."
2025-03-18 19:30:00,28.15077126543829,0,0,21.128324041761523,0.3,100.0,65.4,10.564162020880762,3.169248606264228,"[2025-03-18 19:30:00] Charging HFC (65.4%): 70% RES to H2, 30% RES to load (7.02 kW), Grid 21.13 kW."
2025-03-18 20:00:00,24.383937017297725,0,0,17.409562793668837,0.2,100.0,65.5,8.704781396834418,1.7409562793668838,"[2025-03-18 20:00:00] Charging HFC (65.5%): 70% RES to H2, 30% RES to load (6.97 kW), Grid 17.41 kW."
2025-03-18 20:30:00,23.432228348863365,0,0,14.967549424422424,0.2,100.0,65.6,7.483774712211212,1.4967549424422426,"[2025-03-18 20:30:00] Charging HFC (65.6%): 70% RES to H2, 30% RES to load (8.46 kW), Grid 14.97 kW."
2025-03-18 21:00:00,22.530086007869606,0,0,14.303758316376832,0.2,100.0,65.6,7.151879158188416,1.4303758316376833,"[2025-03-18 21:00:00] Charging HFC (65.6%): 70% RES to H2, 30% RES to load (8.23 kW), Grid 14.30 kW."
2025-03-18 21:30:00,23.177945372926118,0,0,18.365322287631656,0.2,100.0,65.7,9.182661143815828,1.8365322287631658,"[2025-03-18 21:30:00] Charging HFC (65.7%): 70% RES to H2, 30% RES to load (4.81 kW), Grid 18.37 kW."
2025-03-18 22:00:00,22.224343598804154,0,0,15.864260562279508,0.15,100.0,65.8,7.932130281139754,1.189819542170963,"[2025-03-18 22:00:00] Charging HFC (65.8%): 70% RES to H2, 30% RES to load (6.36 kW), Grid 15.86 kW."
2025-03-18 22:30:00,13.958644729878937,0,0,9.257994158908705,0.15,100.0,65.8,4.6289970794543525,0.6943495619181529,"[2025-03-18 22:30:00] Charging HFC (65.8%): 70% RES to H2, 30% RES to load (4.70 kW), Grid 9.26 kW."
2025-03-18 23:00:00,15.012884122877978,0,0,11.378034218387981,0.15,100.0,65.8,5.6890171091939905,0.8533525663790985,"[2025-03-18 23:00:00] Charging HFC (65.8%): 70% RES to H2, 30% RES to load (3.63 kW), Grid 11.38 kW."
2025-03-18 23:30:00,14.445007356636772,0,0,9.893950500549872,0.15,100.0,65.9,4.946975250274936,0.7420462875412404,"[2025-03-18 23:30:00] Charging HFC (65.9%): 70% RES to H2, 30% RES to load (4.55 kW), Grid 9.89 kW."
2025-03-19 00:00:00,13.642371245691727,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 00:00:00] Normal: RES covers 13.64 kW + 1.63 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-19 00:30:00,14.046850080874659,0,0,0.0,0.15,100.0,65.9,0.0,0.0,"[2025-03-19 00:30:00] Normal: RES covers 14.05 kW + 6.30 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
