Timestamp,Hour_00,Hour_01,Hour_02,Hour_03,Hour_04,Hour_05,Hour_06,Hour_07,Hour_08,Hour_09,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23
2023-07-02,139.057494,135.905851,134.311079,136.290961,136.288151,136.952369,145.794410,146.817163,155.240640,149.245521,145.439499,149.212201,149.477404,149.244907,147.713427,149.117062,145.216808,150.436891,153.516731,148.651563,152.173947,147.388242,141.731736,143.345171
2023-07-03,136.534606,136.118853,131.136166,135.704048,133.731242,135.550543,140.571578,150.352762,153.366260,149.346356,152.313607,150.602329,153.479800,148.443441,146.380024,150.069979,149.052265,151.634486,156.281376,156.132677,152.059741,144.822644,145.459085,139.081064
2023-07-04,134.122081,131.490801,133.242463,135.452055,132.547614,132.117957,140.127564,143.092075,151.132125,141.575648,140.824807,143.619353,142.194008,139.792354,143.052025,139.967043,140.397936,142.838122,148.359706,145.579648,148.328874,141.123348,137.103260,138.192321
2023-07-05,136.186345,135.660881,132.453629,135.978872,133.974061,132.323839,144.202074,148.564519,156.041541,151.121965,149.201474,149.432643,147.515154,146.798444,148.745518,150.587709,148.008952,154.037287,159.634622,158.138945,152.527241,147.956934,142.722901,141.175203
2023-07-06,131.484770,136.561864,134.045126,134.491230,134.002199,136.041953,147.516445,149.366062,159.399665,154.090136,151.264625,154.059765,154.753022,151.577296,153.560970,154.403435,156.017162,158.456687,163.703621,157.537585,161.139942,146.452298,145.315066,144.740320
2023-07-07,130.119300,132.023750,134.713119,134.452187,133.955028,131.503313,140.873268,149.238899,149.927647,144.778766,144.227999,143.754560,144.777712,145.769246,141.321555,144.572852,145.649667,151.099006,152.154227,144.697404,150.116290,142.770426,137.682770,139.662746
2023-07-08,139.245359,133.833238,134.782286,133.836369,134.115586,138.410826,147.010867,153.097327,172.396726,160.928714,161.988336,164.153137,163.198919,163.871051,158.316032,160.505183,167.065647,168.557396,169.926812,164.894022,164.261913,152.235051,149.506311,149.043026
2023-07-09,135.647308,133.407657,134.908845,132.613340,137.931306,136.108193,141.485079,148.415467,154.800542,147.203118,149.066932,148.763578,148.466894,149.466398,145.559492,151.977436,147.842238,153.221852,153.399494,155.008143,150.174592,142.427647,140.557882,142.768337
2023-07-10,132.129083,133.337835,135.005968,131.651235,133.957285,135.727232,140.075008,150.881694,159.265958,153.583361,152.755742,155.041112,152.886664,149.806082,151.872450,154.583393,150.192953,155.462911,157.872097,157.821948,155.666825,146.899446,142.309926,142.678462
2023-07-11,133.110134,134.532091,133.932247,134.778751,135.288496,133.976858,137.582619,142.129511,141.121019,135.835194,135.505788,133.971804,134.000024,137.420429,134.410074,133.443711,134.839725,142.164148,139.292596,140.656002,137.014883,134.497202,134.192180,136.727280
2023-07-12,130.546451,129.750898,134.925063,132.454926,130.469192,134.397168,145.858682,143.254026,148.711405,146.423305,143.519064,143.911508,143.331230,141.498666,143.251384,145.197250,147.406156,148.361682,145.741064,149.312771,148.672588,139.792981,140.139750,138.276537
2023-07-13,131.671196,131.892611,131.420967,133.865031,130.622725,131.698466,142.663685,142.570886,150.328541,150.782725,148.554015,145.858633,148.894631,148.935197,144.767758,147.219084,148.216301,155.809289,157.329233,148.915942,151.452326,146.238479,140.500341,141.997350
2023-07-14,136.053809,135.428630,132.017117,135.899596,131.643941,135.397796,144.991518,150.151298,159.224658,152.093018,153.322070,157.375632,157.698003,150.442135,152.084096,158.117225,153.716391,163.050986,161.017216,158.508193,159.412859,150.116887,144.073713,140.691463
2023-07-15,134.735977,129.316800,130.925819,131.222320,130.628389,134.094418,138.824899,145.948884,151.934363,145.490967,145.363563,145.939779,144.323435,148.752282,142.647550,149.482531,150.067677,150.829493,152.532106,152.576573,155.350339,144.752739,138.027411,140.129209
2023-07-16,135.786075,134.325621,138.674241,135.485637,136.845347,138.191377,149.381444,150.745906,159.447677,154.650399,153.532003,158.276867,152.173795,154.327461,151.900594,158.132152,152.953059,159.839883,160.801575,158.490354,160.945367,150.981046,147.361527,142.758359
2023-07-17,130.787984,129.380675,132.493237,129.531971,134.853356,132.566810,141.575694,143.590467,150.269698,148.608552,147.344539,149.533591,150.888589,145.039797,145.592601,150.582326,150.622001,153.207788,153.384758,151.031941,152.166709,147.103858,140.701389,138.664633
2023-07-18,132.817550,130.999064,133.003283,135.857216,134.422890,131.596650,141.417957,150.752590,161.651542,155.698669,151.291237,156.757987,154.594519,153.905670,154.194287,155.003712,157.821160,160.322538,159.097085,159.180640,162.144287,150.282850,147.176531,141.121750
2023-07-19,129.934273,130.826787,135.556798,131.895365,133.883355,132.254880,142.336967,143.311626,148.849960,142.524196,140.733503,143.061309,143.740530,138.722573,139.268357,140.823427,143.551534,150.428664,142.901733,146.645509,146.006390,137.985160,136.401135,140.293518
2023-07-20,131.788400,131.487731,135.370042,134.193565,132.930141,131.382098,145.020478,144.819607,143.676241,141.623916,140.778358,141.513170,143.075710,140.092675,140.946953,141.981605,141.180088,143.352314,149.690542,145.483816,146.833425,138.696237,140.948451,140.682876
2023-07-21,130.809610,130.517825,133.638150,133.992465,129.429964,135.650814,139.545591,143.151021,143.847083,139.305665,141.759123,142.940702,140.473921,137.885983,141.891987,140.801145,141.161626,148.981439,144.142329,141.072797,142.682345,138.228132,135.606940,137.344888
2023-07-22,137.119272,133.856553,133.342906,132.570665,136.390590,135.613124,144.756209,148.061166,153.355763,144.823438,144.903603,147.397083,148.233045,147.765406,146.489016,147.248327,149.306009,149.192355,153.044587,149.204115,149.245891,141.648366,141.633092,140.117124
2023-07-23,135.537457,134.253053,136.659958,133.854203,138.048333,136.476350,146.344718,149.013329,153.595587,149.463951,151.347933,150.979366,150.630206,148.327417,146.715923,151.220339,149.828239,156.314944,153.565358,157.110387,151.446290,143.880666,145.181304,142.470875
2023-07-24,132.184569,132.411529,132.747057,133.142623,132.198232,133.216415,149.425840,147.333547,162.915422,153.805539,156.250023,158.338523,154.942479,153.418608,156.676587,157.037044,158.259529,159.297222,159.714220,162.087054,156.483566,148.535739,148.917889,140.973323
2023-07-25,135.610335,135.772360,134.311676,131.518859,132.899971,132.989158,140.685033,141.002927,147.310081,139.661981,142.421713,142.456746,142.875307,141.429255,139.859980,138.760564,143.389278,143.721575,151.536806,144.128680,142.526285,138.392831,140.395844,135.972721
2023-07-26,131.822482,130.226499,129.499573,133.505429,132.705447,132.562402,141.535875,139.220956,143.570002,139.180329,139.131492,135.849684,137.976245,137.022852,139.204177,138.702799,139.306188,141.590872,137.946837,140.552766,144.224433,139.118786,137.718010,137.101585
2023-07-27,133.120709,132.416598,133.922259,130.389175,133.096329,134.542208,145.438199,140.117550,149.040125,146.097014,144.822282,144.764361,147.014936,141.950446,143.283932,148.151185,146.190350,154.291682,148.368756,146.129535,147.306568,139.719212,138.960036,140.680045
2023-07-28,133.632948,136.650155,131.177149,130.980485,129.898520,133.440142,143.435946,144.074372,150.066333,144.595778,145.080144,142.637740,142.362833,144.718107,143.580511,144.477426,144.751512,146.308958,154.042885,144.272917,151.490345,141.702122,137.987371,140.155419
2023-07-29,132.638471,129.011892,130.581314,131.355831,131.614561,132.546350,144.878909,146.306988,152.179266,150.412562,148.380983,155.148610,151.648026,150.419206,147.630004,150.028096,155.335790,155.529999,156.315873,160.262988,158.426902,144.288758,141.015390,141.834433
2023-07-30,131.277617,128.978831,129.474094,130.520649,128.525185,130.513613,140.408620,144.442626,159.019210,152.104716,148.583612,149.455847,147.223340,149.161670,147.898700,147.783373,148.743714,153.956545,155.605855,154.006119,157.709460,144.083731,141.156462,138.691760
2023-07-31,132.605136,134.379837,132.686627,133.990061,132.069461,131.859093,138.453375,141.200052,143.298877,138.858374,141.286734,139.971806,142.273496,143.367278,139.708878,143.544032,143.340862,143.820301,144.989064,144.916677,145.470156,137.966393,138.453617,136.358400
2023-08-01,135.111604,134.597127,131.859733,134.298918,133.188619,134.870500,140.664673,143.879416,150.150141,147.533924,142.782735,146.572551,146.259656,146.283262,146.485113,142.662754,145.299677,150.006184,148.877093,147.808168,146.562749,141.954185,140.250416,139.351219
2023-08-02,129.699564,131.312534,132.552612,133.564084,132.440394,130.950794,140.285542,145.870839,145.947277,141.769611,139.073731,140.350881,138.727171,139.124623,141.127433,142.478961,139.037573,145.663369,145.789921,148.111261,146.950588,141.131650,137.525058,136.454727
2023-08-03,131.396284,132.188817,134.181166,131.664066,133.124955,134.651865,141.082073,141.619911,144.313762,140.475811,143.581018,141.253246,144.039356,144.959484,142.846941,141.308497,145.748776,149.324422,144.991877,147.227555,146.715826,141.347235,137.287742,138.033796
2023-08-04,131.518124,134.850518,131.093928,131.527322,134.074777,134.684583,143.470582,145.354515,147.100306,146.187189,144.035509,147.022036,145.589818,145.694272,141.523686,145.176362,148.149891,145.510653,147.860956,147.648053,145.110791,142.511777,139.521009,139.847315
2023-08-05,131.635963,131.576602,135.375096,135.171420,131.854776,135.816799,139.162817,142.785760,144.453141,141.765352,141.078684,142.353715,143.857790,142.435514,144.181687,144.008602,141.807844,146.137040,150.128380,148.461238,148.092041,142.011786,141.062868,139.567156
2023-08-06,137.674620,134.681088,135.065041,135.416837,137.278034,133.277837,139.254227,143.201695,146.812939,141.384599,140.720858,141.786560,143.531268,142.615604,141.397195,138.972237,139.639970,141.750550,142.277203,141.534151,145.169724,137.320866,141.770095,140.624977
2023-08-07,131.889390,131.416412,132.570374,132.415912,134.274503,133.674262,141.277576,142.750655,148.503077,140.513100,139.097660,138.630815,138.275940,137.011872,137.555855,141.541540,138.089119,148.500796,140.707854,144.007213,140.380172,140.215939,138.775404,138.711662
2023-08-08,134.371880,134.359541,135.051295,132.169614,130.941760,133.874279,140.556180,139.773354,148.760660,142.237425,142.126893,143.933523,143.365759,142.211127,145.686949,145.953601,147.886427,151.577516,149.485240,144.861270,151.308087,139.001690,138.582456,139.012662
2023-08-09,132.977929,136.214232,132.525195,132.922408,134.003923,131.863326,142.952454,149.942465,159.926490,156.556084,152.096915,156.483868,152.099368,151.284577,148.948213,156.188690,153.468893,157.788405,163.382768,160.201906,155.979254,146.909352,143.430627,145.005510
2023-08-10,132.368928,132.317061,133.540330,131.940404,130.043830,135.288066,142.658713,143.482078,148.880100,149.880813,146.040810,148.112744,145.044214,144.840067,143.630250,147.725120,147.793123,148.261407,156.537502,148.095723,149.177821,141.978658,140.135539,138.987611
2023-08-11,132.487263,131.412905,134.442789,133.002423,132.670675,134.638545,146.026220,148.766878,152.889489,149.304283,149.415052,151.641159,148.719614,150.028977,151.820478,148.673438,153.715031,153.416732,159.940452,154.956131,156.850131,146.266958,145.878609,143.684557
2023-08-12,130.508051,128.168071,126.653740,130.591183,126.874205,128.523094,136.404264,137.422852,136.913482,135.563345,136.364511,135.794890,133.019888,135.421175,135.715259,133.468674,133.624244,140.026628,140.187426,136.948998,138.076739,134.344058,132.466662,132.076872
2023-08-13,139.426205,136.759373,135.378598,134.116225,137.469793,136.053426,149.650469,152.977549,166.666826,161.426422,156.560494,161.557442,156.585563,159.302700,158.958719,158.714968,158.564139,166.186809,168.936872,163.459612,161.687209,151.048025,150.342937,149.095830
2023-08-14,134.350566,135.496276,132.562504,129.915887,130.355572,134.485134,142.130775,147.593293,154.621749,148.526557,148.387541,145.155395,147.796131,147.810854,142.994774,143.949673,144.952434,148.034642,147.124604,155.074873,149.021641,139.840994,140.605276,142.077403
2023-08-15,131.278945,133.043707,134.271202,135.440518,132.829522,132.011283,140.409332,140.691339,143.341025,140.192623,139.266148,141.707666,140.277893,138.360606,138.039482,139.186082,142.848296,144.541645,143.248221,144.034567,145.644521,138.228476,140.044885,137.178315
2023-08-16,133.517149,134.842684,132.289180,134.216554,131.698020,135.788327,138.238712,145.062000,141.896844,142.070316,138.992918,140.148115,141.668272,142.498764,142.587165,141.103737,141.167300,147.510396,148.894242,142.210254,141.874601,136.388439,137.489370,138.653495
2023-08-17,134.539507,135.100995,134.287447,130.809260,130.776167,136.164603,140.182206,148.196931,151.741494,149.420266,150.531291,149.459690,148.227898,149.589979,146.549252,152.297327,152.712387,153.082189,154.996402,151.480179,151.263591,145.806544,143.318569,142.886436
2023-08-18,132.835464,131.869846,134.741230,130.698921,132.908125,132.899151,140.888327,143.380606,146.752261,140.213117,142.887486,141.968937,141.847905,138.063096,141.305344,140.072437,142.784544,148.506715,148.230796,147.271752,144.053693,136.536450,140.447342,135.196318
2023-08-19,135.244262,137.661146,136.979869,137.311134,132.852621,135.895237,145.004869,144.781288,148.541796,144.468425,142.222529,146.960039,145.688560,146.245737,144.619631,143.330873,145.000870,149.058632,152.392583,144.955190,147.751669,141.975079,142.431224,142.642893
2023-08-20,130.733404,131.064379,129.226988,131.171137,130.890046,128.781189,134.147149,138.967365,143.412122,133.488257,133.379141,133.978640,132.483050,133.632964,134.462067,136.248551,137.164994,138.672589,139.362329,138.046413,137.011049,131.982175,134.279066,131.644790
2023-08-21,134.971080,132.308703,130.746348,134.983308,130.916464,135.000735,141.412932,140.284062,147.474875,145.422446,140.986230,142.128001,144.477462,141.289090,143.655273,145.809899,146.204006,147.383034,148.291469,145.316136,149.276267,140.108428,140.170082,137.506376
2023-08-22,132.419234,132.859987,133.852927,130.696228,132.420701,131.527603,143.053091,140.448657,152.184423,147.026995,144.159064,148.414796,146.962438,145.379660,142.023721,146.050790,144.831087,151.576612,151.411360,149.774204,152.695312,144.099824,139.211717,141.700338
2023-08-23,134.962754,136.205381,133.057151,130.770903,132.250817,135.159429,144.822013,145.148065,146.530377,143.189389,142.802575,146.877133,142.919855,144.405919,142.977541,145.814902,146.251546,149.391749,154.013855,147.487284,147.119191,139.410088,140.165962,139.361528
2023-08-24,135.193484,131.782426,135.003474,134.101397,132.120780,133.105413,147.747841,149.655345,154.181236,149.771488,151.928664,152.764374,153.516389,151.203907,151.146043,152.450195,153.427335,154.638759,156.904546,154.738963,153.175817,143.038783,141.663576,142.507559
2023-08-25,132.821235,133.813095,131.284445,131.006376,136.245721,134.460985,139.830455,150.594167,157.004701,145.124674,145.590507,146.800336,144.757864,146.132062,147.549571,144.583364,147.738902,150.838744,154.301062,148.540603,149.132843,142.042063,144.064545,138.308855
2023-08-26,128.137092,130.622071,130.984391,127.912193,128.287578,129.600437,140.321322,143.669999,150.352128,142.995922,142.927711,138.891429,142.806659,140.254246,140.796461,143.343345,139.212466,147.140065,143.972769,140.995929,147.489102,136.172195,135.170897,135.000836
2023-08-27,136.325514,138.233971,134.674452,137.368622,138.824297,135.728457,146.095982,144.497538,141.615304,139.921158,143.454698,139.295236,140.976893,140.289491,140.926068,142.400961,143.697916,140.761630,147.791976,141.386069,146.672558,140.592272,138.316502,139.333919
2023-08-28,129.375551,131.586922,133.353539,135.262828,130.061086,130.648132,139.701932,138.933644,144.296432,138.128340,137.271951,136.295083,135.623894,139.586910,135.525262,138.655146,138.106000,141.900658,141.435456,143.304572,137.008276,137.508405,137.734015,138.326817
2023-08-29,129.601083,131.439188,131.722822,131.449581,129.759860,131.651796,140.372193,139.711343,149.328749,142.377057,140.321781,142.475828,141.944327,140.404425,141.263394,141.407452,141.139836,149.801854,145.777324,142.745109,147.332429,137.424357,136.739183,138.453229
2023-08-30,134.252973,132.596017,132.913315,133.769803,133.611768,135.166307,138.487218,140.952493,146.160991,141.438949,142.680141,143.134116,143.978785,142.692431,139.331783,142.094470,143.568961,144.323861,147.019755,145.905670,143.187868,137.077889,138.823615,135.413736
2023-08-31,134.444143,131.624689,136.257608,131.511742,133.235872,132.608611,140.822126,146.951768,147.351212,143.583070,145.105663,142.315234,143.504530,143.401400,140.162084,145.681192,142.292558,148.407654,151.642482,146.822204,146.517810,138.185037,138.809095,136.148542
2023-09-01,132.183631,133.317093,132.775505,130.314671,135.888514,130.766977,142.390523,147.435661,150.881815,144.596221,144.913486,146.605423,145.160673,145.500322,143.711532,143.148319,147.477675,153.434043,149.099352,148.693158,148.234714,142.482593,140.778708,136.872373
2023-09-02,132.600001,128.567150,129.774772,131.521148,129.591941,131.125402,140.783241,145.674454,156.043251,152.564171,147.295845,148.531130,150.007570,148.308021,145.802828,152.052709,151.712141,155.658756,159.986064,154.829795,152.845841,146.935925,141.508584,138.955559
2023-09-03,133.789459,133.677497,137.129251,134.568193,132.098033,134.216224,147.209675,152.140207,165.232450,152.814127,152.633591,153.435229,152.681161,153.585537,151.330306,158.025211,155.271747,162.427926,160.097001,162.099157,159.877359,150.182698,144.959164,141.809185
2023-09-04,134.687863,129.918972,134.966181,132.236045,132.362192,132.712614,143.147061,142.161302,146.580180,138.255905,140.463565,140.800141,141.524983,139.213962,140.159117,138.044874,138.801881,144.727781,143.533031,148.424462,145.895841,138.535407,138.256033,134.699905
2023-09-05,134.827582,131.281018,134.346758,130.968930,130.729917,134.333384,145.843095,143.498161,154.455288,150.763124,148.843310,151.967694,149.048191,150.140237,146.595578,153.089954,150.397319,155.592156,154.103737,153.098909,152.574567,143.037267,145.173599,138.314876
2023-09-06,134.644351,130.741313,131.093441,132.587691,133.549175,131.570935,136.674830,144.712341,135.683704,136.040217,137.456573,136.602529,133.460343,134.588199,135.969874,135.069845,136.434082,139.896822,139.389093,137.170732,138.765409,136.376671,137.979047,136.812078
2023-09-07,133.645370,132.273873,134.099494,131.850698,132.782843,134.561698,144.707036,140.993026,141.299326,134.454331,136.151071,137.391542,133.708204,134.654575,138.678053,134.896656,134.578271,138.686678,141.229962,139.149799,141.115954,133.773522,134.639325,135.150309
2023-09-08,129.815919,133.202602,135.532133,130.975401,134.456659,134.125747,140.346845,142.069835,139.306271,135.967254,135.799023,137.778165,136.834588,137.404446,139.091951,137.467894,136.167358,142.033740,145.904086,141.290544,146.580662,139.666747,138.460429,137.107079
2023-09-09,130.893941,130.432338,130.410982,131.742475,135.060131,131.112474,138.908607,138.847623,147.754195,140.509064,137.673431,141.154815,137.646184,141.309293,138.596127,142.292595,141.830608,139.552014,145.148522,141.333782,141.982202,138.417868,139.135882,138.721439
2023-09-10,136.470605,131.837859,137.557647,131.051260,136.878467,133.650598,143.174660,146.439612,158.470292,149.257802,148.555422,150.169676,146.426077,150.007319,148.506005,149.780673,150.866427,151.426177,154.476450,149.253915,151.208834,142.326220,141.010396,140.796254
2023-09-11,134.023988,132.211778,134.083469,132.383700,135.620803,134.652932,139.606431,144.720043,149.282374,145.908706,142.995155,146.116437,143.111620,143.459841,141.885949,145.237112,144.842726,148.326597,149.672506,147.233236,150.961911,141.915930,140.124107,138.976470
2023-09-12,133.812975,134.462787,133.123973,135.327609,131.362077,133.202832,140.763954,143.268018,140.741533,139.672195,140.830412,139.331521,139.736779,136.561431,138.285434,139.851748,140.757613,142.088383,148.722347,147.492987,138.897142,137.769305,136.174922,135.121406
2023-09-13,134.462874,135.139150,132.257003,135.462581,134.557607,134.282523,145.680288,148.290783,148.996108,145.152893,144.355691,143.694352,146.256930,142.016741,142.875799,146.776873,143.493591,146.983316,151.945893,152.207278,149.907434,141.493208,139.649417,136.416838
2023-09-14,131.903907,133.869881,133.070834,131.600170,134.239222,134.405684,143.873898,144.576370,156.079361,148.810526,150.685623,153.008652,151.423976,147.844949,150.243306,149.965376,148.591035,154.830404,160.297719,149.190527,153.172719,147.480279,140.536677,141.260971
2023-09-15,131.386981,134.906508,132.972204,131.769873,133.437546,132.266268,142.015185,142.181846,147.682917,145.030208,142.176137,143.597424,141.616445,140.411246,141.932648,142.651299,146.855358,149.459222,145.995207,146.937672,151.399182,143.454813,140.437772,135.906196
2023-09-16,133.202227,138.025137,139.420542,139.036139,133.860446,137.546527,146.160159,150.337307,155.239059,147.356456,149.388417,148.056286,145.597762,146.701803,146.958334,147.030358,150.132885,151.629239,154.479784,152.395934,153.257066,146.236045,142.252463,141.227804
2023-09-17,134.517145,131.040396,134.712373,131.339564,134.526412,135.108664,141.993241,140.237130,147.490685,136.318472,140.703636,137.598105,137.491352,136.380142,137.487794,138.870638,136.267439,143.293576,147.116751,140.679634,140.697244,139.498367,136.884355,140.221379
2023-09-18,134.697725,134.113758,134.685919,134.209933,131.655734,132.218045,146.903925,149.366988,166.239681,157.866739,151.125517,157.555493,154.984423,154.175740,151.345813,154.906318,157.002758,158.525865,159.670815,161.680742,159.028175,146.843191,143.464350,141.847796
2023-09-19,132.942504,130.814249,135.228132,133.535946,132.217166,136.179476,145.199338,138.432958,144.793100,140.846659,139.722285,143.581232,143.495191,139.796346,140.230980,142.602954,144.130508,149.377390,146.270850,140.780253,144.653692,137.759202,138.707679,137.978590
2023-09-20,133.594713,132.700808,130.726577,130.485988,133.383674,132.355758,139.663048,145.114149,138.974237,136.118543,138.818131,139.799189,139.349518,136.465309,135.977911,134.878466,138.572821,140.396246,140.501671,142.941151,142.077305,137.285925,134.515144,136.738690
2023-09-21,134.341871,131.454658,135.556673,135.072006,131.535490,133.017072,142.232724,141.911398,141.749328,135.972110,134.484017,136.253709,134.548162,136.136815,138.029845,138.393631,134.837426,142.650623,140.141648,144.393826,143.425407,139.089132,137.910949,137.518103
2023-09-22,132.033006,132.857740,130.955174,131.634908,132.808662,136.729805,139.879090,145.786873,152.599799,146.428805,147.836887,148.212814,148.648442,148.859870,147.737278,148.746043,148.544317,153.559716,152.827501,153.129795,151.232105,143.396621,139.846899,139.028903
2023-09-23,135.296888,135.079751,135.104135,137.146407,137.815750,138.819173,145.950314,142.970007,142.172716,138.593748,138.927630,141.044588,139.869775,140.475258,137.907384,142.751960,138.185979,145.859188,141.976484,143.640821,144.472423,138.555635,138.901106,141.092412
2023-09-24,137.311764,132.735743,136.868616,134.966588,134.603090,136.800286,141.160109,150.484165,152.866298,148.239603,146.698352,146.549583,149.659801,149.772545,145.948173,146.585229,148.481832,147.317303,154.067114,151.192850,153.917669,142.590226,143.608362,139.929911
2023-09-25,133.891553,132.027343,132.146902,133.640484,132.574769,133.053089,140.938991,140.157875,142.132164,138.142602,140.342729,138.553167,139.187422,140.880223,140.679025,140.873535,142.426226,148.819367,147.705771,144.643155,148.513161,136.830208,140.049761,139.166158
2023-09-26,131.809562,132.026527,129.551808,132.106427,132.134130,134.403836,138.316881,148.488293,150.933439,149.070249,144.423473,144.910251,147.134472,146.777956,142.956225,147.517099,148.116192,147.077318,155.492672,149.218773,150.241034,143.376354,140.339455,138.322131
2023-09-27,132.694176,133.854198,135.748352,134.045570,131.453087,133.732068,139.318045,145.675318,144.460563,142.432578,143.192519,146.004377,144.100498,140.734609,142.188305,143.751014,143.243323,148.210427,147.908360,143.523872,150.130122,139.139340,140.452976,137.175640
2023-09-28,134.663754,135.329771,134.311929,130.439545,131.779649,129.914405,144.739451,140.486372,134.924979,133.997017,134.277167,135.281930,135.888767,133.261643,135.924441,135.945206,137.710888,138.071131,139.853438,140.494983,139.645770,137.098848,136.066800,137.919274
2023-09-29,133.990372,134.412419,134.844031,134.173134,132.281878,132.976240,145.680603,143.570098,152.929555,148.655805,148.326058,146.418745,148.706992,146.218702,147.880905,150.976113,150.885504,152.948289,153.239839,152.460619,154.015432,144.822311,141.791307,141.416326
2023-09-30,139.174060,133.128471,137.239474,136.518436,132.456940,138.216236,150.772353,150.414519,166.038613,162.267972,164.152427,163.601786,164.985535,158.804093,159.470355,164.323605,163.305123,168.885189,169.948276,167.270504,166.757135,154.798914,149.216472,149.527219
2023-10-01,137.237670,135.741127,131.857892,133.638278,134.439020,134.695430,143.024270,147.755946,155.780870,150.963546,151.031923,151.589067,150.677431,152.338465,150.698826,150.272949,153.095618,151.923812,161.880292,156.791924,153.571949,145.238087,143.525314,140.225487
2023-10-02,135.185199,138.045270,133.466942,132.307653,134.547801,140.153854,153.198342,154.418197,173.900779,161.573766,161.895488,162.999056,161.003722,164.482318,163.357757,166.828296,164.739309,171.315014,171.770712,165.846602,166.634928,154.164235,152.873736,145.422605
2023-10-03,131.020850,133.562639,132.485360,133.060222,130.700976,133.100215,144.000795,148.622250,158.534239,151.737312,147.857850,150.797470,151.243985,149.223957,147.538633,150.654384,151.984189,153.532644,157.136869,150.145618,154.898341,145.198786,142.113882,143.000071
2023-10-04,128.144886,133.411577,130.975245,129.320536,129.782161,132.406931,146.597993,148.560352,156.043639,147.061199,144.530960,147.998258,149.045642,144.853831,144.665405,146.808889,150.545384,150.023052,152.016350,151.010152,149.975586,142.806420,142.548914,136.829271
2023-10-05,132.271019,132.191530,130.521975,132.753900,130.299240,134.630261,148.473358,153.832910,171.603491,162.182200,162.520030,161.372640,164.069565,161.104391,158.959925,164.673119,162.957116,165.816325,166.335549,162.347938,165.137829,151.352651,147.169655,148.167391
2023-10-06,132.669684,130.895364,129.376924,128.996849,132.014029,130.995541,139.564773,139.981330,144.212573,143.627448,146.275673,144.818727,144.530208,142.400885,141.803097,145.600193,144.231504,152.064542,154.841870,146.278918,147.824992,140.234426,137.235766,136.452175
2023-10-07,136.002436,133.862295,138.134592,136.527293,138.415781,135.822310,146.191519,141.166780,141.744413,143.253642,142.105108,140.721767,142.909053,141.065422,141.043863,142.908045,140.413618,145.401049,147.578871,147.575020,144.969074,140.900619,137.706726,139.717131
2023-10-08,132.245424,132.027486,135.126518,134.638252,133.063827,133.369118,140.849535,146.351490,155.427366,150.332754,146.407678,150.539426,149.606501,149.749482,149.516165,147.345771,148.398559,150.909994,152.175219,153.593596,151.163523,145.308771,144.581777,142.800244
2023-10-09,133.858922,135.110244,132.213007,129.965598,134.940023,132.061952,143.911095,148.503667,158.126094,149.499513,148.928520,151.390451,152.112087,149.352695,149.532892,150.910536,150.078188,155.595058,158.975093,158.022562,157.261376,143.651887,145.654545,141.240171
2023-10-10,131.350004,129.186059,128.770012,128.942410,130.693771,134.860735,139.535554,144.430636,151.788682,148.680541,143.443622,145.994368,147.214208,143.755732,146.528684,148.587444,146.472997,149.309051,153.544785,153.555107,153.452846,140.468214,140.294363,139.374802
2023-10-11,137.141342,130.631076,131.362437,134.289696,132.116864,132.821039,147.088586,151.754641,164.284551,156.476231,154.562202,157.481369,156.475873,153.360692,156.795425,156.234682,159.283919,164.087122,165.053953,162.837268,161.379845,153.178774,145.908576,145.175677
2023-10-12,128.155554,129.035145,128.930162,131.042211,133.127630,130.127836,134.535371,139.254027,136.415913,135.516537,134.244485,136.419470,132.561793,133.333891,135.681612,135.637637,134.336803,138.335179,138.689188,140.292205,138.797332,131.663716,134.247139,132.459187
2023-10-13,133.092968,133.998014,132.101764,134.700610,133.862559,132.652145,139.449242,145.277971,148.840213,141.155743,142.136883,141.849215,139.533458,141.093911,142.727016,141.097288,140.741119,148.628782,147.293150,142.865491,144.451543,137.131468,138.366640,135.446651
2023-10-14,138.347596,133.677993,134.307561,135.853950,134.950112,132.834298,144.046612,145.577908,158.197628,149.999515,153.970559,152.442155,155.064718,149.146598,153.230356,152.154796,153.808298,154.210055,159.309416,157.378460,152.580402,149.646408,144.432062,144.124168
2023-10-15,134.021778,130.097720,134.083313,129.662806,135.609566,135.448731,143.547147,149.316212,164.976001,156.429763,155.030280,155.559584,158.465354,156.838989,155.254479,157.772359,160.503348,158.739210,160.446175,158.743218,160.294494,148.250115,148.542411,142.940526
2023-10-16,134.415231,133.809050,135.731639,129.264104,132.935069,134.527040,142.199900,153.636298,164.819120,157.950378,155.526155,155.623288,159.524109,158.428559,155.932086,156.569295,157.501382,164.911820,164.703458,165.103902,160.259993,147.946473,144.668713,142.567667
2023-10-17,134.629511,132.949496,130.585803,129.666622,134.068442,131.493877,140.117186,142.725603,148.089754,146.097070,141.636249,146.322628,142.487246,144.997922,140.424187,141.842433,146.795967,147.487399,148.521045,145.264309,148.839528,140.569511,137.884913,139.698879
2023-10-18,131.093918,132.261579,129.141940,129.107573,131.226728,134.740466,140.262483,137.704227,142.447259,133.855970,136.840970,134.212270,138.817068,137.573543,133.574436,138.814565,134.405573,143.909093,140.422504,136.879769,139.682163,134.878728,136.580589,134.672060
